epoch,accuracy,epoch_duration,loss,total_time,val_accuracy,val_loss
0,0.8184493780136108,148.87379097938538,2.665743827819824,148.91091394424438,0.8308027386665344,1.7140288352966309
1,0.8237079977989197,148.86716389656067,1.7305917739868164,297.7794909477234,0.8308027386665344,1.7264195680618286
2,0.8237079977989197,149.035169839859,1.7268444299697876,446.8163831233978,0.8308027386665344,1.732456088066101
3,0.8237079977989197,149.08131098747253,1.7237889766693115,595.8994700908661,0.8308027386665344,1.7354798316955566
4,0.8237079977989197,148.9622118473053,1.7214330434799194,744.8633620738983,0.8308027386665344,1.7390352487564087
5,0.8237079977989197,162.67616987228394,1.7198693752288818,907.5412571430206,0.8308027386665344,1.7393856048583984
