epoch,accuracy,epoch_duration,loss,total_time,val_accuracy,val_loss
0,0.9296180009841919,4638.479800462723,0.5670806169509888,4638.9481728076935,0.9306872487068176,0.5142567157745361
1,0.9313021302223206,4516.785583496094,0.5010517239570618,9155.73630809784,0.9312078952789307,0.5030762553215027
2,0.9318774938583374,4538.809140443802,0.49008357524871826,13694.620222330093,0.9314836263656616,0.49690642952919006
3,0.9320648312568665,4554.947167873383,0.4840126633644104,18249.57162117958,0.9316344857215881,0.49202990531921387
4,0.932300865650177,4648.8513276577,0.47799181938171387,22898.425350427628,0.9314339756965637,0.4894651472568512
5,0.9324384331703186,4629.464952707291,0.4740164577960968,27527.895441055298,0.9318121671676636,0.48647263646125793
6,0.9325858354568481,4540.0820508003235,0.47031867504119873,32067.980813741684,0.9317367076873779,0.48499634861946106
7,0.9327268600463867,4566.657742261887,0.46703967452049255,36634.64082694054,0.9317961931228638,0.4853270649909973
8,0.9328595399856567,4639.333928346634,0.4641605019569397,41273.98977780342,0.9317917823791504,0.48460665345191956
9,0.9329854846000671,4554.629422426224,0.46133896708488464,45828.624500989914,0.9315657615661621,0.4837696850299835
10,0.9331082701683044,4576.717216253281,0.4589807093143463,50405.345363140106,0.9317379593849182,0.4842034876346588
