epoch,accuracy,epoch_duration,loss,total_time,val_accuracy,val_loss
0,0.8171035051345825,75.36236882209778,3.0733377933502197,75.44995594024658,0.8346595168113708,1.3229327201843262
1,0.8320333361625671,79.17278981208801,1.2956689596176147,154.62361788749695,0.8390800356864929,1.24796462059021
0,0.813357412815094,72.69402408599854,3.198934316635132,72.78418111801147,0.8308027386665344,1.3974714279174805
1,0.8237096071243286,75.15976405143738,1.3948107957839966,147.9448320865631,0.8308027386665344,1.3770900964736938
2,0.8239595890045166,76.32880902290344,1.3587945699691772,224.27457213401794,0.8330322504043579,1.3509217500686646
3,0.8258726596832275,77.1334900856018,1.3336138725280762,301.4101221561432,0.8333333134651184,1.358742356300354
4,0.8266626000404358,77.78095889091492,1.3224122524261475,379.1931710243225,0.8332628607749939,1.368011713027954
5,0.8288031816482544,78.46418595314026,1.2947009801864624,457.6589150428772,0.8357870578765869,1.3379820585250854
6,0.830298125743866,79.03583788871765,1.1906086206436157,536.696781873703,0.8345890045166016,1.1902297735214233
7,0.8332286477088928,79.22855591773987,1.0966278314590454,615.9259819984436,0.8390672206878662,1.1313567161560059
8,0.8381844162940979,79.67888522148132,1.0407088994979858,695.6069440841675,0.8405407071113586,1.1401809453964233
9,0.8415011167526245,80.20631790161133,1.0025196075439453,775.815290927887,0.8373502492904663,1.173144817352295
10,0.8438644409179688,80.30231666564941,0.9766833782196045,856.1191518306732,0.8376193046569824,1.194739580154419
11,0.8455981016159058,80.4555389881134,0.9548869729042053,936.5761590003967,0.8377474546432495,1.211154818534851
12,0.847325325012207,80.58825087547302,0.934502899646759,1017.1659688949585,0.840111494064331,1.2121816873550415
13,0.848929226398468,80.5646002292633,0.9154170751571655,1097.7312462329865,0.8409059047698975,1.2039510011672974
14,0.8500652313232422,84.45178198814392,0.8973012566566467,1182.183830022812,0.8419565558433533,1.1983768939971924
15,0.8512861132621765,88.59471201896667,0.880642294883728,1270.780755996704,0.8432378768920898,1.1740293502807617
16,0.8525454998016357,91.26918721199036,0.8644945025444031,1362.0521590709686,0.8448523283004761,1.1834347248077393
17,0.8540900945663452,93.05378985404968,0.8461899161338806,1455.1081280708313,0.8468959927558899,1.1672519445419312
18,0.8555673956871033,94.74260091781616,0.8274410367012024,1549.852991104126,0.8505477905273438,1.1550076007843018
19,0.8577849268913269,96.4231629371643,0.8051920533180237,1646.278536081314,0.8548145294189453,1.1479549407958984
20,0.8610102534294128,96.63887310028076,0.7800260186195374,1742.9197521209717,0.8577423095703125,1.135820984840393
21,0.8655622601509094,97.11880588531494,0.7537384033203125,1840.0409190654755,0.8609071969985962,1.1395442485809326
22,0.8688597083091736,93.77469182014465,0.7280674576759338,1933.8178730010986,0.8666858673095703,1.1241579055786133
23,0.8720802664756775,86.69034385681152,0.7027839422225952,2020.5097370147705,0.8686398863792419,1.1337890625
24,0.8746070265769958,85.49430799484253,0.679750382900238,2106.0049369335175,0.8673201203346252,1.1381514072418213
25,0.8761115670204163,91.0176010131836,0.6588363647460938,2197.0241029262543,0.8699468374252319,1.149823784828186
26,0.8783355355262756,87.5887520313263,0.6380952000617981,2284.614967107773,0.8722659945487976,1.1512068510055542
27,0.8799570202827454,89.91461181640625,0.6192940473556519,2374.530380010605,0.8743225336074829,1.1603671312332153
28,0.881378173828125,93.78069972991943,0.6014881730079651,2468.3131358623505,0.875898540019989,1.171787142753601
29,0.8831663131713867,95.7602550983429,0.5835835337638855,2564.0755920410156,0.8808379769325256,1.1603903770446777
30,0.884888768196106,100.75667309761047,0.566369891166687,2664.834366083145,0.8819078803062439,1.1678581237792969
31,0.8861882090568542,99.35263180732727,0.5509521961212158,2764.1890828609467,0.8828816413879395,1.1838339567184448
32,0.8879603147506714,102.4416151046753,0.535307765007019,2866.6329622268677,0.8843039274215698,1.1882559061050415
33,0.8894503712654114,92.56304907798767,0.5205951929092407,2959.198215007782,0.8851880431175232,1.1997928619384766
34,0.8913939595222473,90.68108797073364,0.5055986046791077,3049.880205154419,0.8855852484703064,1.2119220495224
35,0.8928311467170715,86.82425689697266,0.4925084114074707,3136.7053508758545,0.8881927132606506,1.21040940284729
36,0.8945327401161194,86.79883289337158,0.4791470468044281,3223.5050740242004,0.8880133032798767,1.2260653972625732
