epoch,epoch_duration,loss,total_time,val_loss
55,2.0648415088653564,0.3666530251502991,220.21448493003845,0.26395100355148315
56,1.92508864402771,0.35673195123672485,222.15799379348755,0.25995150208473206
57,1.9243249893188477,0.34982046484947205,224.10144519805908,0.2559833228588104
58,1.9253661632537842,0.34688910841941833,226.04504251480103,0.2520846724510193
59,1.939582109451294,0.35363906621932983,228.00379133224487,0.248244047164917
60,2.0026440620422363,0.3330511450767517,230.03222346305847,0.24449555575847626
61,1.9660658836364746,0.3284357190132141,232.02049446105957,0.240841343998909
62,1.9379675388336182,0.33794257044792175,233.97662019729614,0.2372826337814331
63,1.9385550022125244,0.3242526054382324,235.93258142471313,0.233799010515213
64,1.9404537677764893,0.32804518938064575,238.48640775680542,0.2303907424211502
65,1.9825167655944824,0.3103649914264679,241.08200907707214,0.22702045738697052
66,1.9825842380523682,0.32348164916038513,243.6377992630005,0.22368180751800537
67,1.932405948638916,0.32262054085731506,245.58719325065613,0.22033195197582245
68,1.9369618892669678,0.2882070541381836,247.54052710533142,0.21699221432209015
69,1.9438362121582031,0.30566152930259705,249.50049591064453,0.2137461155653
70,1.937370777130127,0.2984813451766968,252.04710817337036,0.21058008074760437
71,1.9856948852539062,0.28711530566215515,254.0497488975525,0.20749297738075256
72,1.970221996307373,0.29630428552627563,256.5901653766632,0.20429544150829315
73,1.9523990154266357,0.2847883999347687,259.1292474269867,0.20108330249786377
74,1.9367051124572754,0.2759765684604645,261.08490324020386,0.1978205442428589
75,1.9351873397827148,0.2796865403652191,263.03816199302673,0.1946256309747696
76,2.0812318325042725,0.2708643078804016,265.137845993042,0.19141842424869537
77,2.004824638366699,0.27635300159454346,267.61487078666687,0.18806365132331848
78,1.953016757965088,0.2839152216911316,270.1195821762085,0.1847304403781891
79,1.9463772773742676,0.26575392484664917,272.666277885437,0.1815292239189148
80,1.9418199062347412,0.2591555714607239,274.62441635131836,0.1782219111919403
81,1.9444663524627686,0.2580389082431793,276.59450793266296,0.17501792311668396
82,2.0999467372894287,0.25823158025741577,278.7126748561859,0.1719960719347
83,1.974926471710205,0.24230420589447021,281.1407856941223,0.16898798942565918
84,2.0871529579162598,0.26274168491363525,283.2463161945343,0.16608372330665588
85,1.960486650466919,0.2448347508907318,285.22474551200867,0.16332553327083588
86,1.9477968215942383,0.2369392216205597,287.1892328262329,0.16053040325641632
87,1.9555952548980713,0.240850567817688,289.16192507743835,0.15781523287296295
88,2.009977340698242,0.2339743822813034,291.7684643268585,0.15520930290222168
89,1.9494001865386963,0.23327958583831787,293.73436975479126,0.15259651839733124
90,1.9540607929229736,0.23754267394542694,295.7071039676666,0.14986488223075867
91,1.9603590965270996,0.22928154468536377,298.2669620513916,0.1471175253391266
92,1.9509837627410889,0.22044627368450165,300.23430371284485,0.14439544081687927
93,2.113355875015259,0.21081474423408508,302.94851541519165,0.14166691899299622
94,1.985884189605713,0.21511301398277283,305.3750443458557,0.13900867104530334
95,1.9750697612762451,0.2223343551158905,307.92170572280884,0.1364794820547104
96,1.9571688175201416,0.21002931892871857,310.45729970932007,0.13401450216770172
97,1.9668235778808594,0.23690374195575714,312.44113326072693,0.13154496252536774
98,2.0034639835357666,0.19627955555915833,314.4621639251709,0.1291799545288086
99,1.9945850372314453,0.20637457072734833,317.0078251361847,0.1267211139202118
100,1.9605252742767334,0.18873193860054016,318.9866440296173,0.12444987148046494
101,1.968231201171875,0.19058622419834137,320.97296237945557,0.12223689258098602
102,1.959075689315796,0.2058791220188141,322.94901943206787,0.11996541917324066
103,1.9664933681488037,0.21208278834819794,324.9332001209259,0.1175922304391861
104,2.111333131790161,0.1919613629579544,327.06144404411316,0.11505315452814102
105,1.9898545742034912,0.19774769246578217,329.49350595474243,0.11255276203155518
106,1.9741158485412598,0.1953650563955307,332.03598952293396,0.11003895103931427
107,1.9609324932098389,0.17673520743846893,334.0144844055176,0.10774548351764679
108,1.9690117835998535,0.18968674540519714,336.00004839897156,0.1055162101984024
109,2.10381817817688,0.17514565587043762,338.68939661979675,0.10342838615179062
110,2.0158207416534424,0.18376362323760986,341.1574053764343,0.10130073130130768
111,1.9690401554107666,0.18564337491989136,343.14359641075134,0.09949284791946411
112,1.9658195972442627,0.1714213490486145,345.1271514892578,0.09763661026954651
113,1.9673376083374023,0.1674029678106308,347.11203050613403,0.0956924632191658
114,1.9701611995697021,0.1682751178741455,349.09922766685486,0.0938129797577858
115,2.12290096282959,0.17715848982334137,351.8039743900299,0.09205477684736252
116,2.004366397857666,0.16498807072639465,354.2395725250244,0.09040053188800812
117,1.9748797416687012,0.16218984127044678,356.77013301849365,0.08857496827840805
118,1.9756741523742676,0.1630437970161438,359.3237404823303,0.0868864431977272
119,1.9641656875610352,0.16036444902420044,361.3069875240326,0.08538733422756195
120,2.1304492950439453,0.15120616555213928,363.4556448459625,0.08382461965084076
121,2.0293381214141846,0.16266271471977234,365.50818610191345,0.0821387991309166
122,1.9716229438781738,0.14967072010040283,367.49761486053467,0.08031266182661057
123,1.9726567268371582,0.14680571854114532,369.488481760025,0.07845034450292587
124,1.978097677230835,0.1484507918357849,371.4838078022003,0.07678749412298203
125,1.9822497367858887,0.14875836670398712,373.4831392765045,0.07516960054636002
126,2.0093882083892822,0.13627149164676666,375.50984239578247,0.07369045168161392
127,2.0169949531555176,0.1470222771167755,378.0705680847168,0.0720033049583435
128,1.9785888195037842,0.13968342542648315,380.06571769714355,0.07044710218906403
129,1.9849042892456055,0.13729830086231232,382.6240961551666,0.06891374289989471
130,1.9821760654449463,0.1384326070547104,384.62446546554565,0.06740399450063705
131,1.9834449291229248,0.13262471556663513,386.62647700309753,0.06609255820512772
132,2.1401610374450684,0.1375690996646881,389.33689880371094,0.06486369669437408
133,1.9913184642791748,0.12459848821163177,391.7412760257721,0.06380897015333176
134,1.9932844638824463,0.13594290614128113,393.75590777397156,0.0626416951417923
135,2.018965721130371,0.13651755452156067,396.33641743659973,0.061242152005434036
136,2.007162094116211,0.1274367868900299,398.36121344566345,0.05983295291662216
137,2.1444685459136963,0.13141414523124695,400.52413511276245,0.05849604681134224
138,2.05623722076416,0.12954911589622498,402.9905753135681,0.05711366981267929
139,2.0392792224884033,0.11752543598413467,405.53152871131897,0.05585440248250961
140,2.0454695224761963,0.11649291217327118,407.59412479400635,0.05464356392621994
141,2.0517680644989014,0.1261570006608963,409.6635031700134,0.05342155694961548
142,2.0622639656066895,0.11723078787326813,411.74328804016113,0.05225954204797745
143,2.1004741191864014,0.11819547414779663,413.86119747161865,0.051161397248506546
144,2.112417221069336,0.11642588675022125,415.99706196784973,0.050147850066423416
145,2.0988636016845703,0.1130429282784462,418.1145234107971,0.04908326268196106
146,2.078751564025879,0.10270120948553085,420.21044182777405,0.04813358932733536
147,2.081714630126953,0.10726909339427948,422.30888199806213,0.0470905527472496
148,2.0936594009399414,0.1163644939661026,424.8735010623932,0.04586045444011688
149,2.1320533752441406,0.10605452209711075,427.4674572944641,0.04471772909164429
150,2.076383113861084,0.11577000468969345,429.97030329704285,0.04333746060729027
151,2.0558767318725586,0.09569147974252701,432.5019247531891,0.04194577783346176
152,2.0385849475860596,0.11624056100845337,434.5576524734497,0.04076223447918892
153,2.0435800552368164,0.11207393556833267,437.1161949634552,0.039388153702020645
154,2.1000685691833496,0.09931942075490952,439.7275376319885,0.03812669962644577
155,2.0221054553985596,0.09644416719675064,441.76801109313965,0.03694397956132889
156,2.0215392112731934,0.10166297852993011,444.3207218647003,0.03558479994535446
157,2.023386001586914,0.10519032180309296,446.3630700111389,0.03437759727239609
158,2.0035743713378906,0.09872379153966904,448.89598846435547,0.03318924456834793
159,2.0646376609802246,0.09671488404273987,451.5115473270416,0.032005809247493744
160,2.0263054370880127,0.09788962453603745,453.5598134994507,0.030954867601394653
161,1.9991686344146729,0.08360327035188675,455.5764307975769,0.030008921399712563
162,2.010397434234619,0.09365533292293549,457.60502433776855,0.02914450690150261
163,2.011038064956665,0.08621759712696075,459.63504576683044,0.028441786766052246
164,2.0170814990997314,0.0892753154039383,461.6711075305939,0.02795463241636753
165,2.1586318016052246,0.09040383249521255,463.84835982322693,0.02755926549434662
166,2.0432209968566895,0.08375837653875351,465.91508960723877,0.027234897017478943
167,2.0073273181915283,0.08981780707836151,468.4378046989441,0.026986468583345413
168,2.0011396408081055,0.08395719528198242,470.4561913013458,0.02679007314145565
169,2.011967182159424,0.0818481519818306,473.01949071884155,0.026644324883818626
170,2.0408315658569336,0.08482041209936142,475.6019206047058,0.026662826538085938
171,2.0429630279541016,0.08128077536821365,478.15970849990845,0.026850923895835876
172,2.008233070373535,0.07318269461393356,480.1859951019287,0.02694224752485752
0,86.26386666297913,14.898253440856934,94.99455261230469,13.073628425598145
1,1.7431519031524658,12.617918968200684,101.7559986114502,11.265871047973633
2,1.6624271869659424,11.145003318786621,103.43447351455688,9.738789558410645
3,1.9015083312988281,9.7545166015625,105.35307765007019,8.416486740112305
4,1.7097396850585938,8.57280158996582,107.08661723136902,7.248649597167969
5,1.6858041286468506,7.4405622482299805,108.78935146331787,6.254649639129639
6,1.6870944499969482,6.739687442779541,111.34407663345337,5.3806471824646
7,1.6945080757141113,5.819160461425781,113.05573630332947,4.566359996795654
8,1.699209213256836,5.0618720054626465,115.61459112167358,3.7966928482055664
9,1.9143307209014893,4.370580673217773,117.54715609550476,3.069127321243286
10,1.748866081237793,3.408789873123169,119.9360032081604,2.402686834335327
11,1.719508171081543,3.2240748405456543,122.4691162109375,1.8188273906707764
12,1.7204153537750244,2.8625330924987793,124.20661234855652,1.3262660503387451
13,1.7210047245025635,2.034421920776367,125.94430208206177,0.9433395266532898
14,1.9242000579833984,1.7446935176849365,127.88528800010681,0.6669233441352844
15,1.7931466102600098,1.4234371185302734,129.69457721710205,0.4900219142436981
16,1.7475836277008057,1.2998965978622437,132.20129990577698,0.38859933614730835
17,1.734736680984497,1.065558671951294,133.95259475708008,0.3365037441253662
18,1.7475950717926025,0.8837384581565857,135.71734428405762,0.31125953793525696
19,1.7398743629455566,0.7425416111946106,138.26188278198242,0.2984098196029663
20,1.7369801998138428,0.7323591709136963,140.01534724235535,0.29071226716041565
21,1.9795048236846924,0.7229392528533936,142.81168389320374,0.28528621792793274
22,1.7345945835113525,0.6312931180000305,144.56395554542542,0.28072357177734375
23,1.7192065715789795,0.613739013671875,147.10419249534607,0.27640920877456665
24,1.7297706604003906,0.5571526288986206,148.85105538368225,0.27204012870788574
25,1.7211635112762451,0.4990653097629547,150.5897660255432,0.2676851153373718
26,1.7533671855926514,0.5201618075370789,153.17605710029602,0.2632354199886322
27,1.7370564937591553,0.4619046747684479,155.7141511440277,0.25863155722618103
28,1.6940951347351074,0.4575657248497009,158.22845673561096,0.2540643513202667
29,1.689896821975708,0.435820609331131,160.7789478302002,0.24951224029064178
30,1.688159704208374,0.39819803833961487,163.32952094078064,0.24503813683986664
31,1.8942956924438477,0.43806028366088867,165.24134635925293,0.24083638191223145
32,1.930711030960083,0.3719371259212494,167.19925618171692,0.23667623102664948
33,1.6892542839050293,0.37023264169692993,168.9053716659546,0.23267652094364166
34,1.6780312061309814,0.37775421142578125,171.4466676712036,0.22882325947284698
35,1.6949543952941895,0.3402756154537201,173.15940761566162,0.22493182122707367
36,1.6708664894104004,0.3409540355205536,175.68797254562378,0.22116102278232574
37,1.9007315635681152,0.32777172327041626,178.47161555290222,0.2174428552389145
38,1.7231659889221191,0.335521399974823,180.21477508544922,0.21384389698505402
39,1.6933519840240479,0.30861663818359375,181.92483758926392,0.2102591097354889
40,1.683774471282959,0.3314393162727356,183.62773537635803,0.20660465955734253
41,1.691474199295044,0.30743837356567383,185.33661007881165,0.2029554396867752
42,1.6821510791778564,0.3077812194824219,187.03861808776855,0.1991794854402542
43,1.6942615509033203,0.2985546588897705,189.6024453639984,0.1953517496585846
44,1.7508327960968018,0.29277223348617554,191.36959099769592,0.1914529651403427
45,1.6975181102752686,0.2937987148761749,193.87161445617676,0.18761314451694489
46,1.6918387413024902,0.26062530279159546,195.57984066009521,0.18385179340839386
47,1.6906044483184814,0.29782772064208984,198.13060212135315,0.18018457293510437
48,1.7031514644622803,0.26822274923324585,199.84999680519104,0.17664025723934174
49,1.914534568786621,0.2693132162094116,202.61330819129944,0.17319531738758087
50,1.8084547519683838,0.26240789890289307,204.44578289985657,0.16980506479740143
51,1.6995022296905518,0.26689136028289795,206.89156198501587,0.16669119894504547
52,1.7594034671783447,0.25398021936416626,209.50465846061707,0.16374416649341583
53,1.706249475479126,0.2559790015220642,211.2277090549469,0.1609126776456833
54,1.7066891193389893,0.24407105147838593,212.95079350471497,0.15818262100219727
55,1.7245726585388184,0.24280309677124023,214.69442057609558,0.15562565624713898
56,1.7524726390838623,0.24352051317691803,217.2765896320343,0.15314136445522308
57,1.7209851741790771,0.23046374320983887,219.01464772224426,0.15072281658649445
58,1.7118568420410156,0.22736391425132751,220.7436785697937,0.1484316736459732
59,1.7077624797821045,0.21567893028259277,222.4685823917389,0.14613297581672668
60,1.7142539024353027,0.23253051936626434,224.19935750961304,0.1438954472541809
61,1.720134973526001,0.2235078364610672,226.75661444664001,0.1416824460029602
62,1.7385568618774414,0.2121877819299698,229.32881021499634,0.13959383964538574
63,1.7045087814331055,0.20888930559158325,231.8501272201538,0.13750281929969788
64,1.7103660106658936,0.22175344824790955,233.57743740081787,0.13550738990306854
65,1.7054672241210938,0.22223825752735138,236.12556385993958,0.13349449634552002
66,1.7062783241271973,0.21377252042293549,238.68035554885864,0.13151633739471436
67,1.9454195499420166,0.19646261632442474,240.64975261688232,0.12955427169799805
68,1.738978624343872,0.21838945150375366,242.42067861557007,0.1275968700647354
69,1.696861743927002,0.20322565734386444,244.9348340034485,0.1256382316350937
70,1.695324182510376,0.19484087824821472,246.64847612380981,0.12374895066022873
71,1.7022795677185059,0.19770897924900055,249.21027374267578,0.12193351984024048
72,1.8977928161621094,0.1915653944015503,251.12466764450073,0.12019811570644379
73,1.9448392391204834,0.20786845684051514,253.09306740760803,0.11864985525608063
74,1.6889665126800537,0.18412140011787415,255.39471817016602,0.11720656603574753
75,1.7050554752349854,0.18627400696277618,257.1181643009186,0.1158304437994957
76,1.9004218578338623,0.16629940271377563,259.03552865982056,0.11447714269161224
77,1.6910338401794434,0.1724608838558197,260.74365186691284,0.11322171241044998
78,1.6982712745666504,0.1774122714996338,263.30448389053345,0.1119353175163269
79,1.7785372734069824,0.18568429350852966,265.10668540000916,0.11070199310779572
80,1.7318649291992188,0.17517228424549103,266.864217042923,0.10942673683166504
81,1.6956286430358887,0.17093151807785034,268.57824897766113,0.10820572823286057
82,1.6939456462860107,0.18286825716495514,271.1297402381897,0.10702911764383316
83,1.6926074028015137,0.16090010106563568,272.8400092124939,0.10591389238834381
84,1.7082428932189941,0.16428640484809875,274.5670428276062,0.10477640479803085
85,1.8970792293548584,0.16878364980220795,276.48259592056274,0.10352759063243866
86,1.7229397296905518,0.16202610731124878,278.86108112335205,0.10223110020160675
87,1.697119951248169,0.14483846724033356,280.5771269798279,0.10090445727109909
88,1.6951146125793457,0.15804624557495117,282.289742231369,0.09955164045095444
89,1.7002224922180176,0.16007713973522186,284.84810495376587,0.09811486303806305
90,1.7036511898040771,0.1620478332042694,286.56914710998535,0.09666145592927933
91,1.9010868072509766,0.14818470180034637,288.4869508743286,0.09523194283246994
92,1.785900592803955,0.15234589576721191,290.3008270263672,0.0939575657248497
93,1.7398526668548584,0.1385994255542755,292.06408071517944,0.09257247298955917
94,1.7113585472106934,0.15675577521324158,293.79219222068787,0.09121383726596832
95,1.7075896263122559,0.1501554697751999,296.3405706882477,0.08991985023021698
96,1.7108399868011475,0.13191810250282288,298.89820551872253,0.08867134153842926
97,1.704150915145874,0.1324036866426468,300.6192831993103,0.08724360167980194
98,1.7480218410491943,0.13862845301628113,303.2163715362549,0.08567894995212555
99,1.706139087677002,0.1485789269208908,305.73694586753845,0.08424057066440582
100,1.6999917030334473,0.13381554186344147,307.4543991088867,0.08272188901901245
101,1.7072029113769531,0.13255101442337036,309.1788012981415,0.08120030909776688
102,1.719466209411621,0.12137662619352341,310.9149520397186,0.07985534518957138
103,1.761373519897461,0.12292608618736267,313.5091383457184,0.07858920097351074
104,1.8005151748657227,0.13861167430877686,315.33024072647095,0.07723633944988251
105,1.7047793865203857,0.12492500990629196,317.7908020019531,0.07602822035551071
106,1.7039573192596436,0.117148756980896,319.5126211643219,0.07478823512792587
107,1.6917130947113037,0.12394119054079056,322.05246114730835,0.07355881482362747
108,1.7070529460906982,0.12715332210063934,324.62040185928345,0.07230578362941742
109,1.7679426670074463,0.1283293068408966,326.40641045570374,0.07106287777423859
110,1.6974198818206787,0.11206192523241043,328.8886616230011,0.06981310248374939
111,1.6903924942016602,0.11478421092033386,330.59686732292175,0.0684615969657898
112,1.6845779418945312,0.11606293171644211,333.14323329925537,0.06721072643995285
113,1.6950438022613525,0.10836677998304367,334.8548729419708,0.06594181060791016
114,1.690506935119629,0.10086246579885483,336.562460899353,0.06488467752933502
115,1.741002082824707,0.12064165621995926,338.32055473327637,0.06374704092741013
116,1.7371275424957275,0.11348243802785873,340.8707072734833,0.06264185905456543
117,1.6981916427612305,0.10315759479999542,343.3890392780304,0.061517201364040375
118,1.6984457969665527,0.10715176165103912,345.10577607154846,0.060457345098257065
119,1.6908080577850342,0.10698775947093964,347.6509654521942,0.05932590365409851
120,1.9102208614349365,0.09217572957277298,350.4232292175293,0.05834413692355156
121,1.7408294677734375,0.09983071684837341,352.1846091747284,0.05723350867629051
122,1.6993536949157715,0.10548768937587738,353.90260553359985,0.056287478655576706
123,1.7111027240753174,0.1076638475060463,355.6307489871979,0.05530769005417824
124,1.71089506149292,0.1069326102733612,357.361741065979,0.054171301424503326
125,1.7087841033935547,0.10638084262609482,359.0873534679413,0.05304747819900513
126,1.7045049667358398,0.09263408929109573,360.80970573425293,0.05171704664826393
127,1.747521162033081,0.10896263271570206,362.574503660202,0.050377704203128815
128,1.9736251831054688,0.0946001261472702,364.57407116889954,0.04917856305837631
129,1.709951639175415,0.0987977683544159,366.30163526535034,0.047984398901462555
130,1.7195024490356445,0.0888223648071289,368.8635449409485,0.04661624878644943
131,1.6978044509887695,0.09560833871364594,370.5789997577667,0.04524954780936241
132,1.707869529724121,0.0946185514330864,372.30451345443726,0.043998658657073975
133,1.7169671058654785,0.09590111672878265,374.03827810287476,0.04283830523490906
134,1.7529141902923584,0.09158250689506531,375.80807662010193,0.04166976734995842
135,1.7035651206970215,0.08976984769105911,378.3133316040039,0.040641047060489655
136,1.7039625644683838,0.08362208306789398,380.0345914363861,0.03971456363797188
137,1.7042081356048584,0.07934335619211197,382.5865955352783,0.038910605013370514
138,1.7032411098480225,0.09677457064390182,385.1387605667114,0.03823793679475784
139,1.730649471282959,0.0824270024895668,387.71902561187744,0.037699922919273376
140,1.7812798023223877,0.0848160982131958,389.52337884902954,0.0371306911110878
141,1.710996150970459,0.0749107375741005,392.01205682754517,0.03653674200177193
142,1.7064814567565918,0.08683163672685623,393.7351415157318,0.03588102385401726
143,1.6980931758880615,0.08578626811504364,395.45102310180664,0.03519871458411217
144,1.6938562393188477,0.07051249593496323,397.1614770889282,0.03447935730218887
145,1.7150371074676514,0.09412072598934174,398.89410638809204,0.03368980064988136
146,1.7535667419433594,0.07228691875934601,400.6674110889435,0.03289882838726044
147,1.7366819381713867,0.07766597718000412,402.43075680732727,0.032109055668115616
148,1.704052448272705,0.07060740888118744,404.1517150402069,0.031281452625989914
149,1.716914415359497,0.08422529697418213,406.71652030944824,0.030466942116618156
150,1.7030351161956787,0.06727258116006851,409.25548005104065,0.02973894402384758
151,1.8945865631103516,0.0787634328007698,412.0024287700653,0.02897774986922741
152,1.938366413116455,0.06949417293071747,413.9644112586975,0.028304817155003548
153,1.692983627319336,0.08008433878421783,416.2757911682129,0.027877170592546463
154,1.7047812938690186,0.07466607540845871,417.99946427345276,0.027559975162148476
155,1.6917977333068848,0.06402158737182617,419.710577249527,0.02727203443646431
156,1.7139649391174316,0.06938011199235916,421.4422152042389,0.02701893448829651
157,1.711272954940796,0.06708762049674988,423.99471521377563,0.02671894058585167
158,1.9230470657348633,0.07247453927993774,425.9358832836151,0.026342246681451797
159,1.7149531841278076,0.07167064398527145,428.2806966304779,0.025999797508120537
160,1.701047658920288,0.07455142587423325,430.8196942806244,0.025547057390213013
161,1.7066333293914795,0.07292265444993973,432.54363083839417,0.024976372718811035
162,1.7048864364624023,0.06524453312158585,435.0974645614624,0.02408418618142605
163,1.9338181018829346,0.06371866166591644,437.87951040267944,0.022915400564670563
164,1.7391626834869385,0.06257512420415878,439.6392629146576,0.021892806515097618
165,1.6955037117004395,0.07376746088266373,442.1530201435089,0.020972631871700287
166,1.707519292831421,0.06401963531970978,443.8777039051056,0.02000344730913639
167,1.9045886993408203,0.0641038715839386,445.8001899719238,0.019147176295518875
168,1.7016913890838623,0.06873985379934311,447.52150893211365,0.018498867750167847
169,1.726144552230835,0.07129281759262085,449.2646758556366,0.017838941887021065
170,1.9534690380096436,0.06428545713424683,451.24305057525635,0.017160572111606598
171,1.7129061222076416,0.06313320249319077,453.55910301208496,0.01661209762096405
172,1.7154114246368408,0.05901921167969704,455.29169368743896,0.01620669476687908
173,1.7171821594238281,0.06036198139190674,457.02572202682495,0.015779705718159676
174,1.71866774559021,0.059439219534397125,458.76184582710266,0.015362813137471676
175,1.7026989459991455,0.05948416888713837,460.4831829071045,0.015007711946964264
176,1.7665328979492188,0.05328888073563576,462.26772356033325,0.014766101725399494
177,1.812096357345581,0.04648323729634285,464.1093900203705,0.01451126392930746
178,1.7155590057373047,0.05156742036342621,465.8430161476135,0.014319967478513718
179,1.7144885063171387,0.056932076811790466,468.39397978782654,0.01412026584148407
180,1.71097731590271,0.046112511307001114,470.94418931007385,0.01389466505497694
181,1.697631597518921,0.055160049349069595,472.6597912311554,0.013569626025855541
182,1.9027762413024902,0.05422799661755562,474.58161973953247,0.01323080062866211
183,1.776740312576294,0.043157339096069336,476.3841128349304,0.012882020324468613
184,1.7292816638946533,0.06318455934524536,478.1385397911072,0.012634561397135258
185,1.704803466796875,0.0465582013130188,480.6723823547363,0.012444806285202503
186,1.6967918872833252,0.04848490655422211,483.21878004074097,0.012181526981294155
187,1.7030737400054932,0.06336339563131332,485.7790868282318,0.012029930017888546
188,1.9122915267944336,0.04875854030251503,487.70944905281067,0.011780242435634136
189,1.7325634956359863,0.04648736119270325,489.465615272522,0.011502489447593689
190,1.7086713314056396,0.050253912806510925,491.996187210083,0.011266573332250118
191,1.6969475746154785,0.03889034688472748,493.71049189567566,0.010934867896139622
192,1.6989631652832031,0.04142611473798752,495.4271640777588,0.010524709708988667
193,1.7119126319885254,0.045147981494665146,497.1562457084656,0.010190802626311779
194,1.710977554321289,0.03861911967396736,498.8856587409973,0.009692319668829441
195,1.914980411529541,0.0537072978913784,500.8193852901459,0.009241967462003231
196,1.7276315689086914,0.045635953545570374,502.581506729126,0.008880415000021458
197,1.721482276916504,0.04746968299150467,504.32198786735535,0.008414976298809052
198,1.7075178623199463,0.044442079961299896,506.0487582683563,0.007999394088983536
199,1.7048940658569336,0.038823507726192474,507.7714047431946,0.007639358285814524
200,1.6989002227783203,0.045124657452106476,509.49003863334656,0.007222271524369717
201,1.7469549179077148,0.04476430267095566,512.090695142746,0.006848694756627083
202,1.736612319946289,0.04341010004281998,514.6337711811066,0.006558123044669628
203,1.7027227878570557,0.031809113919734955,516.3555147647858,0.0062349652871489525
204,1.7002880573272705,0.04650381579995155,518.0740306377411,0.0058470540679991245
205,1.6960015296936035,0.03042873926460743,519.7875158786774,0.005547474138438702
206,1.7054851055145264,0.0418437123298645,521.5116233825684,0.005249936133623123
207,1.7019295692443848,0.03193751722574234,523.2315557003021,0.0049627008847892284
